“make”,“country”,“body_type”,“price”,“registred”,“speedometer”,“fuel_type”,“gearbox”,“seats”,“doors”,“engine_size”,“engine_power”,“colour”
HYUNDAI,CZ,SUV,18858,2016,50362,PETROL,MANUAL,0,0,1591,130,BLUE
HYUNDAI,CZ,SUV,14089,2016,50400,PETROL,MANUAL,0,0,1591,130,BLUE
SKODA,CZ,HATCHBACK,4217,2009,50402,PETROL,MANUAL,0,0,1198,51,RED
BMW,CZ,COUPE,48652,2017,50500,PETROL,MANUAL,0,0,2979,272,WHITE
FORD,CZ,OFF_ROAD,11137,2015,51000,PETROL,MANUAL,0,0,1596,77,BEIGE
RENAULT,CZ,OFF_ROAD,13228,2018,51000,PETROL,MANUAL,0,0,1197,84,WHITE
FIAT,SK,NOT_SPECIFIED,11900,1970,51165,PETROL,MANUAL,0,0,500,14,NOT_SPECIFIED
HYUNDAI,CZ,HATCHBACK,9646,2014,51386,PETROL,MANUAL,0,0,1591,88,RED
HONDA,CZ,SUV,19662,2015,51500,PETROL,MANUAL,0,0,1997,114,BLACK
FIAT,CZ,HATCHBACK,10052,2017,51500,PETROL,MANUAL,0,0,1368,70,WHITE
FIAT,CZ,HATCHBACK,8845,2017,51500,PETROL,MANUAL,0,0,1368,70,WHITE
HYUNDAI,CZ,COMBI,15239,2018,51566,PETROL,MANUAL,0,0,1353,103,WHITE
OPEL,CZ,HATCHBACK,7639,2017,51591,PETROL,MANUAL,0,0,1229,51,WHITE
FORD,CZ,COUPE,26095,2014,52000,PETROL,MANUAL,0,0,3726,224,GREY
VOLKSWAGEN,CZ,COUPE,17249,2015,52000,PETROL,MANUAL,0,0,1395,92,RED
SUZUKI,CZ,HATCHBACK,7961,2012,52129,PETROL,MANUAL,0,0,1586,88,SILVER
FORD,CZ,COMBI,8841,2013,52150,PETROL,MANUAL,0,0,1596,77,BROWN
BMW,CZ,SUV,27543,2018,52215,PETROL,MANUAL,0,0,1998,141,BLUE
MINI,CZ,HATCHBACK,16847,2015,52244,PETROL,MANUAL,0,0,1998,141,GREY
SUZUKI,CZ,HATCHBACK,9569,2012,52246,PETROL,MANUAL,0,0,1586,88,GREY
OPEL,CZ,HATCHBACK,3900,2006,52300,PETROL,MANUAL,0,0,1598,77,SILVER
MITSUBISHI,CZ,SEDAN,54000,2015,52300,PETROL,MANUAL,0,0,1998,217,WHITE
SKODA,CZ,HATCHBACK,2408,2004,52345,PETROL,MANUAL,0,0,1198,40,WHITE
HYUNDAI,CZ,COMBI,12624,2018,52433,PETROL,MANUAL,0,0,1353,103,RED
DACIA,CZ,HATCHBACK,6433,2011,52571,PETROL,MANUAL,0,0,1598,62,NOT_SPECIFIED
PEUGEOT,CZ,COMBI,12384,2018,52576,PETROL,MANUAL,0,0,1199,60,WHITE
RENAULT,CZ,OFF_ROAD,6393,2013,52700,PETROL,MANUAL,0,0,1197,85,BLACK
DACIA,CZ,OFF_ROAD,8841,2015,52709,PETROL,MANUAL,0,0,1197,92,GREY
SKODA,CZ,OFF_ROAD,10414,2018,53000,PETROL,MANUAL,0,0,999,70,BLUE
FIAT,CZ,SUV,8001,2013,53048,PETROL,MANUAL,0,0,1586,88,GREY_METALLIC
OPEL,CZ,HATCHBACK,6775,2016,53126,PETROL,MANUAL,0,0,1229,51,WHITE
FORD,CZ,HATCHBACK,10012,2015,53189,PETROL,MANUAL,0,0,1596,92,GREY
FORD,CZ,HATCHBACK,10012,2015,53189,PETROL,MANUAL,0,0,1596,92,GREY
FIAT,CZ,HATCHBACK,3538,2010,53388,PETROL,MANUAL,0,0,1242,48,BLUE
HYUNDAI,CZ,SUV,18013,2017,53500,PETROL,MANUAL,0,0,1591,97,WHITE
HYUNDAI,CZ,SUV,17611,2017,53500,PETROL,MANUAL,0,0,1591,97,WHITE
SUZUKI,CZ,SUV,16847,2016,53608,PETROL,MANUAL,0,0,1586,88,BROWN
SUZUKI,SK,LIFTBACK,1750,2008,53655,PETROL,MANUAL,0,0,1328,6750,NOT_SPECIFIED
FIAT,CZ,HATCHBACK,2613,2010,53915,PETROL,MANUAL,0,0,1108,40,YELLOW
SKODA,CZ,HATCHBACK,10052,2016,53979,PETROL,MANUAL,0,0,1197,66,BLACK
SKODA,CZ,HATCHBACK,7233,2012,53984,PETROL,MANUAL,0,0,1390,90,WHITE
OPEL,CZ,OFF_ROAD,10213,2016,54000,PETROL,MANUAL,0,0,1598,85,SILVER
PEUGEOT,CZ,OFF_ROAD,12263,2017,54000,PETROL,MANUAL,0,0,1199,60,WHITE
SKODA,CZ,HATCHBACK,1005,1990,54100,PETROL,MANUAL,0,0,1289,46,BLUE
KIA,CZ,HATCHBACK,7635,2012,54134,PETROL,MANUAL,0,0,1396,66,BLUE
FORD,CZ,OFF_ROAD,18894,2017,54145,PETROL,MANUAL,0,0,1498,110,BLACK
NISSAN,CZ,SUV,13667,2015,54150,PETROL,MANUAL,0,0,1197,85,GREY
SKODA,CZ,HATCHBACK,11459,2019,54176,PETROL,MANUAL,0,0,999,70,WHITE
SKODA,CZ,HATCHBACK,1206,1997,54200,PETROL,MANUAL,0,0,1289,40,BLACK
FORD,CZ,HATCHBACK,27744,2009,54255,PETROL,MANUAL,0,0,2521,300,WHITE
FERRARI,CZ,CABRIO,82428,1980,54285,PETROL,MANUAL,0,0,2927,157,RED
MAZDA,CZ,CABRIO,24527,2017,54400,PETROL,MANUAL,0,0,1998,118,WHITE
MAZDA,CZ,CABRIO,22114,2017,54400,PETROL,MANUAL,0,0,1998,118,WHITE
PEUGEOT,CZ,OFF_ROAD,14073,2017,54452,PETROL,MANUAL,0,0,1199,96,GREY
FORD,SK,HATCHBACK,7190,2014,54459,PETROL,MANUAL,0,0,1242,60,RED
SKODA,CZ,HATCHBACK,10816,2015,54482,PETROL,MANUAL,0,0,1197,81,RED
MAZDA,CZ,LIFTBACK,18496,2015,54500,PETROL,MANUAL,0,0,1998,107,NOT_SPECIFIED
SEAT,CZ,COMBI,14877,2016,54500,PETROL,MANUAL,0,0,1395,92,BLACK
SEAT,CZ,COMBI,13470,2016,54500,PETROL,MANUAL,0,0,1395,92,BLACK
HYUNDAI,CZ,COMBI,10630,2018,54529,PETROL,MANUAL,0,0,998,88,GREY
FORD,CZ,NOT_SPECIFIED,14837,2019,54618,PETROL,MANUAL,0,0,998,74,RED
VOLKSWAGEN,CZ,OFF_ROAD,7599,2012,54700,PETROL,MANUAL,0,0,1197,63,SILVER
PEUGEOT,CZ,HATCHBACK,2372,2002,54769,PETROL,MANUAL,0,0,1360,55,BLUE
KIA,CZ,COMBI,12786,2019,54772,PETROL,MANUAL,0,0,998,88,GREY
SKODA,CZ,HATCHBACK,3578,1988,54781,PETROL,MANUAL,0,0,1289,46,WHITE
HONDA,CZ,LIFTBACK,14837,2018,54880,PETROL,MANUAL,0,0,1000,93,RED
SKODA,CZ,SEDAN,1487,1996,55000,PETROL,MANUAL,0,0,1300,50,GREEN
PEUGEOT,CZ,OFF_ROAD,8439,2013,55000,PETROL,MANUAL,0,0,1199,60,BROWN
TOYOTA,CZ,HATCHBACK,12062,2016,55000,PETROL,MANUAL,0,0,1598,97,WHITE
HYUNDAI,CZ,HATCHBACK,6831,2017,55000,PETROL,MANUAL,0,0,998,48,WHITE
DACIA,CZ,OFF_ROAD,14073,2018,55108,PETROL,MANUAL,0,0,1598,84,BROWN
FORD,CZ,VAN,14471,2018,55181,PETROL,MANUAL,0,0,999,74,BLUE
HYUNDAI,CZ,HATCHBACK,9650,2012,55200,PETROL,MANUAL,0,0,1591,91,BROWN
HYUNDAI,CZ,HATCHBACK,8644,2012,55200,PETROL,MANUAL,0,0,1591,91,BROWN_METALLIC
RENAULT,CZ,HATCHBACK,5223,2010,55243,PETROL,MANUAL,0,0,1598,81,GREY
RENAULT,CZ,MPV,9650,2015,55300,PETROL,MANUAL,0,0,1197,97,GREY
RENAULT,CZ,MPV,8443,2015,55300,PETROL,MANUAL,0,0,1197,97,GREY_METALLIC
SKODA,CZ,HATCHBACK,8041,2011,55482,PETROL,MANUAL,0,0,1197,77,RED
HYUNDAI,CZ,HATCHBACK,6831,2013,55500,PETROL,MANUAL,0,0,1248,62,RED
FORD,CZ,OFF_ROAD,10776,2015,55500,PETROL,MANUAL,0,0,999,92,BLUE
HONDA,CZ,HATCHBACK,22110,2017,55500,PETROL,MANUAL,0,0,1498,134,RED
RENAULT,CZ,COMBI,10012,2017,55511,PETROL,MANUAL,0,0,1149,54,WHITE
SKODA,CZ,HATCHBACK,10414,2017,55575,PETROL,MANUAL,0,0,1197,66,BEIGE
VOLKSWAGEN,CZ,HATCHBACK,25331,2017,55900,PETROL,MANUAL,0,0,1984,169,GREY
VOLKSWAGEN,CZ,HATCHBACK,23120,2017,55900,PETROL,MANUAL,0,0,1984,169,GREY_METALLIC
OPEL,CZ,SUV,14069,2016,55919,PETROL,MANUAL,0,0,1598,85,WHITE
TOYOTA,CZ,OFF_ROAD,18455,2020,56000,PETROL,MANUAL,0,0,1197,85,WHITE
FIAT,CZ,MPV,7233,1979,56029,PETROL,MANUAL,0,0,1301,51,BLUE
DACIA,CZ,HATCHBACK,7197,2016,56053,PETROL,MANUAL,0,0,1149,54,RED
VOLKSWAGEN,CZ,HATCHBACK,7233,1990,56101,PETROL,MANUAL,0,0,1781,72,GREEN
OPEL,CZ,MPV,9047,2017,56186,PETROL,MANUAL,0,0,1398,74,WHITE
OPEL,CZ,HATCHBACK,4744,2013,56337,PETROL,MANUAL,0,0,1229,51,BLUE
OPEL,CZ,HATCHBACK,6027,2013,56400,PETROL,MANUAL,0,0,1229,63,RED
FORD,CZ,HATCHBACK,4825,2013,56470,PETROL,MANUAL,0,0,1242,44,WHITE
PORSCHE,CZ,COUPE,80377,2012,56500,PETROL,MANUAL,0,0,3436,257,WHITE
RENAULT,CZ,HATCHBACK,7639,2014,56500,PETROL,MANUAL,0,0,1598,81,GREY
VOLKSWAGEN,CZ,HATCHBACK,18053,2019,56500,PETROL,MANUAL,0,0,1498,96,BLUE
SKODA,CZ,HATCHBACK,8845,2014,56513,PETROL,MANUAL,0,0,1197,63,WHITE
CHEVROLET,CZ,SEDAN,4342,2012,56517,PETROL,MANUAL,0,0,1206,62,GREY
SKODA,CZ,HATCHBACK,18689,2015,56644,PETROL,MANUAL,0,0,1395,110,BEIGE
FORD,CZ,COUPE,6027,1985,56703,PETROL,MANUAL,0,0,1271,51,RED
FORD,CZ,COUPE,6027,1985,56703,PETROL,MANUAL,0,0,1271,51,RED
VOLKSWAGEN,SK,HATCHBACK,7100,2009,57000,PETROL,MANUAL,0,0,1390,59,SILVER
VOLKSWAGEN,CZ,HATCHBACK,9207,2018,57000,PETROL,MANUAL,0,0,999,44,BLUE
CHEVROLET,SK,COUPE,7900,2016,57081,PETROL,MANUAL,0,0,3600,238,SILVER
RENAULT,CZ,VAN,7036,2011,57090,PETROL,MANUAL,0,0,1598,81,BLUE
KIA,CZ,HATCHBACK,11057,2017,57200,PETROL,MANUAL,0,0,1368,73,WHITE
SKODA,CZ,LIFTBACK,14069,2015,57250,PETROL,MANUAL,0,0,1197,77,WHITE
CHEVROLET,CZ,HATCHBACK,2006,2008,57300,PETROL,MANUAL,0,0,995,49,BLUE
MITSUBISHI,CZ,SUV,12866,2014,57400,PETROL,MANUAL,0,0,1590,86,WHITE
MITSUBISHI,CZ,SUV,11258,2014,57400,PETROL,MANUAL,0,0,1590,86,WHITE
MITSUBISHI,CZ,SUV,17285,2017,57450,PETROL,MANUAL,0,0,1998,110,BLACK
OPEL,SK,COUPE,7390,2015,58000,PETROL,MANUAL,0,0,1364,74,WHITE
TOYOTA,CZ,HATCHBACK,16807,2018,58000,PETROL,MANUAL,0,0,1197,85,WHITE
PEUGEOT,CZ,HATCHBACK,2412,2004,58015,PETROL,MANUAL,0,0,1360,65,SILVER
SKODA,CZ,COMBI,2814,2006,58300,PETROL,MANUAL,0,0,1198,47,NOT_SPECIFIED
SKODA,CZ,COMBI,2613,2006,58300,PETROL,MANUAL,0,0,1198,47,BEIGE
DACIA,SK,SUV,10790,2018,58552,PETROL,MANUAL,0,0,1198,92,NOT_SPECIFIED
HYUNDAI,CZ,HATCHBACK,9047,2017,58584,PETROL,MANUAL,0,0,1591,91,BLUE
CHEVROLET,CZ,HATCHBACK,2810,2011,58612,PETROL,MANUAL,0,0,995,50,NOT_SPECIFIED
HYUNDAI,CZ,LIFTBACK,14354,2018,58661,PETROL,MANUAL,0,0,1353,103,BLUE
MAZDA,CZ,SEDAN,22915,2018,58750,PETROL,MANUAL,0,0,1998,121,RED
KIA,CZ,HATCHBACK,9646,2016,58762,PETROL,MANUAL,0,0,1368,74,RED
NISSAN,CZ,ROADSTER,20104,2005,58788,PETROL,MANUAL,0,0,3498,206,BLUE
KIA,CZ,OFF_ROAD,9649,2016,58835,PETROL,MANUAL,0,0,1396,73,GREY
TOYOTA,SK,HATCHBACK,9990,2018,58932,PETROL,MANUAL,0,0,998,51,GREY
TOYOTA,CZ,HATCHBACK,3578,2007,58986,PETROL,MANUAL,0,0,998,50,BROWN
NISSAN,CZ,HATCHBACK,2408,2005,59000,PETROL,MANUAL,0,0,1240,59,SILVER
VOLKSWAGEN,SK,VAN,8890,2016,59000,PETROL,MANUAL,0,0,1984,110,WHITE
SKODA,CZ,COMBI,21310,2019,59000,PETROL,MANUAL,0,0,1498,110,GREY
SKODA,CZ,COMBI,19300,2019,59000,PETROL,MANUAL,0,0,1498,110,GREY
SUZUKI,CZ,HATCHBACK,1166,1999,59027,PETROL,MANUAL,0,0,993,39,GREEN
CITROEN,SK,HATCHBACK,6300,2011,59550,PETROL,MANUAL,0,0,1360,54,BLUE
FORD,CZ,HATCHBACK,18496,2019,59673,PETROL,MANUAL,0,0,999,92,BLACK
FORD,CZ,HATCHBACK,16686,2019,59700,PETROL,MANUAL,0,0,999,92,BLACK
RENAULT,CZ,HATCHBACK,6831,2012,59900,PETROL,MANUAL,0,0,1598,74,WHITE
SUZUKI,CZ,HATCHBACK,3614,2008,59970,PETROL,MANUAL,0,0,996,48,RED
FIAT,CZ,HATCHBACK,6232,2012,60000,PETROL,MANUAL,0,0,1242,51,BLACK
NISSAN,CZ,NOT_SPECIFIED,21310,2017,60000,PETROL,MANUAL,0,0,1618,120,VIOLET
NISSAN,CZ,SUV,19300,2017,60000,PETROL,MANUAL,0,0,1618,120,VIOLET
FORD,CZ,COUPE,43264,2016,60200,PETROL,MANUAL,0,0,4951,310,WHITE
SKODA,CZ,HATCHBACK,8805,2015,60295,PETROL,MANUAL,0,0,1197,66,WHITE
RENAULT,CZ,HATCHBACK,4825,2009,60300,PETROL,MANUAL,0,0,1149,74,BLUE
RENAULT,CZ,HATCHBACK,4422,2009,60300,PETROL,MANUAL,0,0,1149,74,BLUE
FORD,CZ,HATCHBACK,36992,2016,60500,PETROL,MANUAL,0,0,2261,257,BLUE
SKODA,CZ,HATCHBACK,15239,2019,60600,PETROL,MANUAL,0,0,1000,85,RED
NISSAN,CZ,SUV,19219,2018,60643,PETROL,MANUAL,0,0,1197,85,BLUE
SKODA,CZ,COMBI,10852,2016,60650,PETROL,MANUAL,0,0,1197,81,BLUE
FIAT,CZ,OFF_ROAD,3208,2010,60698,PETROL,MANUAL,0,0,1108,40,RED
HYUNDAI,CZ,HATCHBACK,12291,2018,60705,PETROL,MANUAL,0,0,998,88,WHITE
DACIA,CZ,SEDAN,8001,2017,60785,PETROL,MANUAL,0,0,1151,54,WHITE
HYUNDAI,CZ,HATCHBACK,7635,2013,61000,PETROL,MANUAL,0,0,1396,66,RED
SKODA,CZ,OFF_ROAD,14032,2017,61000,PETROL,MANUAL,0,0,1197,81,BLACK
HYUNDAI,CZ,HATCHBACK,12624,2018,61329,PETROL,MANUAL,0,0,1353,103,RED
MAZDA,CZ,HATCHBACK,4221,2008,61400,PETROL,MANUAL,0,0,1349,55,RED
MAZDA,CZ,HATCHBACK,4020,2008,61400,PETROL,MANUAL,0,0,1349,55,RED
MAZDA,CZ,OFF_ROAD,10852,2010,61424,PETROL,MANUAL,0,0,2488,125,BLUE
MAZDA,CZ,COMBI,10852,2010,61424,PETROL,MANUAL,0,0,2488,125,BLUE
SUZUKI,CZ,OFF_ROAD,17249,2016,61589,PETROL,MANUAL,0,0,1586,88,BLUE
PEUGEOT,CZ,HATCHBACK,12022,2017,61611,PETROL,MANUAL,0,0,1199,60,WHITE
AUDI,CZ,COUPE,24929,2016,61700,PETROL,MANUAL,0,0,1798,132,GREY
AUDI,CZ,COUPE,22114,2016,61700,PETROL,MANUAL,0,0,1798,132,GREY
SEAT,CZ,HATCHBACK,1568,1991,61740,PETROL,MANUAL,0,0,843,25,BLUE
SKODA,SK,SEDAN,5999,1968,61745,PETROL,MANUAL,0,0,988,35,GOLD
SKODA,CZ,HATCHBACK,11656,2018,61800,PETROL,MANUAL,0,0,999,81,NOT_SPECIFIED
VOLKSWAGEN,CZ,VAN,14837,2015,61802,PETROL,MANUAL,0,0,1395,92,GREY
CITROEN,CZ,HATCHBACK,8363,2014,61808,PETROL,MANUAL,0,0,1199,60,SILVER
TOYOTA,CZ,HATCHBACK,3494,2005,61938,PETROL,MANUAL,0,0,998,48,RED
KIA,CZ,HATCHBACK,10048,2016,62033,PETROL,MANUAL,0,0,1368,73,RED
SKODA,CZ,SEDAN,14471,2018,62073,PETROL,MANUAL,0,0,999,81,GREY
SUBARU,CZ,SUV,26533,2017,62150,PETROL,MANUAL,0,0,1995,110,GREEN
SEAT,CZ,HATCHBACK,4700,2013,62324,PETROL,MANUAL,0,0,999,44,WHITE
SKODA,CZ,HATCHBACK,9569,2016,62500,PETROL,MANUAL,0,0,1197,66,BLACK
SKODA,CZ,COMBI,10048,2017,62840,PETROL,MANUAL,0,0,999,70,WHITE
MAZDA,CZ,SEDAN,12058,2014,62850,PETROL,MANUAL,0,0,1496,74,BROWN
HYUNDAI,CZ,HATCHBACK,6831,2016,62862,PETROL,MANUAL,0,0,998,48,BLUE
FIAT,SK,HATCHBACK,4300,2012,63000,PETROL,MANUAL,0,0,875,63,RED
LADA,SK,SUV,6400,2014,63000,PETROL,MANUAL,0,0,1690,71,NOT_SPECIFIED
KIA,CZ,HATCHBACK,5548,2013,63129,PETROL,MANUAL,0,0,998,51,NOT_SPECIFIED
KIA,CZ,OFF_ROAD,11620,2012,63267,PETROL,MANUAL,0,0,1591,99,WHITE
MERCEDES_BENZ,CZ,HATCHBACK,15239,2015,63350,PETROL,MANUAL,0,0,1595,90,BLACK
DACIA,CZ,HATCHBACK,11053,2017,63840,PETROL,MANUAL,0,0,1598,84,BLUE
FORD,CZ,OFF_ROAD,18051,2017,63878,PETROL,MANUAL,0,0,1498,110,BLACK
KIA,CZ,HATCHBACK,6831,2013,63979,PETROL,MANUAL,0,0,1248,63,GREY
KIA,CZ,HATCHBACK,6831,2013,63979,PETROL,MANUAL,0,0,1248,63,GREY
SKODA,SK,SEDAN,3500,1987,64000,PETROL,MANUAL,0,0,1046,33,NOT_SPECIFIED
KIA,CZ,OFF_ROAD,11218,2014,64000,PETROL,MANUAL,0,0,1591,97,WHITE
FORD,CZ,OFF_ROAD,17209,2018,64000,PETROL,MANUAL,0,0,1498,88,WHITE
TOYOTA,CZ,COMBI,16646,2018,64000,PETROL,MANUAL,0,0,1798,108,SILVER
NISSAN,CZ,SUV,14676,2017,64072,PETROL,MANUAL,0,0,1197,85,RED
HYUNDAI,CZ,OFF_ROAD,8041,2012,64100,PETROL,MANUAL,0,0,1396,66,BROWN
NISSAN,CZ,SUV,9248,2010,64200,PETROL,MANUAL,0,0,1618,140,BLACK
NISSAN,CZ,SUV,8443,2010,64200,PETROL,MANUAL,0,0,1618,140,BLACK
RENAULT,CZ,HATCHBACK,4821,2011,64200,PETROL,MANUAL,0,0,1149,55,GREY
MINI,CZ,HATCHBACK,17088,2019,64200,PETROL,MANUAL,0,0,1499,75,GREY
HONDA,CZ,OFF_ROAD,17691,2017,64224,PETROL,MANUAL,0,0,1498,96,BLUE
OPEL,CZ,MPV,9248,2015,64300,PETROL,MANUAL,0,0,1398,74,BLACK
OPEL,CZ,MPV,8443,2015,64300,PETROL,MANUAL,0,0,1398,74,BLACK
DACIA,CZ,HATCHBACK,4784,2013,64410,PETROL,MANUAL,0,0,1149,55,BLUE
OPEL,CZ,HATCHBACK,4020,2012,64502,PETROL,MANUAL,0,0,998,48,WHITE
SEAT,CZ,HATCHBACK,12022,2015,64529,PETROL,MANUAL,0,0,1395,92,WHITE
PEUGEOT,CZ,OFF_ROAD,7338,2013,64800,PETROL,MANUAL,0,0,1598,88,WHITE
FERRARI,CZ,CABRIO,62324,1988,65000,PETROL,MANUAL,0,0,3164,199,BLACK
AUDI,CZ,COUPE,14435,2010,65000,PETROL,MANUAL,0,0,1984,147,RED
DACIA,CZ,HATCHBACK,4821,2013,65000,PETROL,MANUAL,0,0,1149,55,BLACK
MAZDA,CZ,HATCHBACK,10414,2014,65000,PETROL,MANUAL,0,0,1496,74,BLACK
SMART,SK,COUPE,7800,2015,65000,PETROL,MANUAL,0,0,999,52,WHITE
SKODA,CZ,OFF_ROAD,11580,2016,65000,PETROL,MANUAL,0,0,1197,66,WHITE
CITROEN,CZ,HATCHBACK,3980,2012,65005,PETROL,MANUAL,0,0,998,50,BLUE
HONDA,CZ,HATCHBACK,11580,2014,65069,PETROL,MANUAL,0,0,1339,73,RED
PEUGEOT,CZ,HATCHBACK,6031,2011,65100,PETROL,MANUAL,0,0,1397,72,RED
PEUGEOT,CZ,HATCHBACK,5428,2011,65100,PETROL,MANUAL,0,0,1397,72,RED
MAZDA,CZ,HATCHBACK,9047,2013,65169,PETROL,MANUAL,0,0,1999,110,BLACK
SUZUKI,CZ,SUV,17611,2017,65208,PETROL,MANUAL,0,0,1373,103,BROWN
VOLKSWAGEN,CZ,HATCHBACK,11218,2014,65250,PETROL,MANUAL,0,0,1197,77,BLUE
FIAT,CZ,HATCHBACK,6795,2013,65477,PETROL,MANUAL,0,0,1242,51,BLUE
OPEL,CZ,HATCHBACK,5223,2015,65588,PETROL,MANUAL,0,0,998,48,WHITE
OPEL,CZ,SUV,16079,2017,65600,PETROL,MANUAL,0,0,1586,88,ORANGE
DACIA,CZ,HATCHBACK,5991,2013,65640,PETROL,MANUAL,0,0,1149,55,WHITE
RENAULT,CZ,HATCHBACK,26095,2019,65682,PETROL,MANUAL,0,0,1798,205,BLACK
FORD,CZ,HATCHBACK,3212,2012,65776,PETROL,MANUAL,0,0,1242,51,RED
PEUGEOT,CZ,HATCHBACK,5146,2011,65780,PETROL,MANUAL,0,0,1390,54,GREY
PEUGEOT,CZ,HATCHBACK,6027,2014,65795,PETROL,MANUAL,0,0,999,50,GREY
SKODA,SK,HATCHBACK,6039,2012,65858,PETROL,MANUAL,0,0,999,44,NOT_SPECIFIED
SKODA,CZ,COMBI,20100,2018,65950,PETROL,MANUAL,0,0,1395,110,BLACK
SKODA,SK,SEDAN,8500,1968,66000,PETROL,MANUAL,0,0,1000,39,NOT_SPECIFIED
OPEL,CZ,NOT_SPECIFIED,10852,2016,66000,PETROL,MANUAL,0,0,1368,70,WHITE
SKODA,CZ,OFF_ROAD,11580,2017,66000,PETROL,MANUAL,0,0,1197,66,RED
SKODA,CZ,HATCHBACK,3900,2009,66100,PETROL,MANUAL,0,0,1198,44,GREY
SKODA,CZ,HATCHBACK,3498,2009,66100,PETROL,MANUAL,0,0,1198,44,GREY_METALLIC
SKODA,CZ,HATCHBACK,7639,2019,66100,PETROL,MANUAL,0,0,999,44,RED
SKODA,CZ,HATCHBACK,7438,2019,66100,PETROL,MANUAL,0,0,999,44,RED
SUZUKI,CZ,HATCHBACK,7635,2011,66119,PETROL,MANUAL,0,0,1586,88,ORANGE
CITROEN,CZ,OFF_ROAD,7840,2013,66225,PETROL,MANUAL,0,0,1598,88,WHITE
SUZUKI,CZ,OFF_ROAD,17129,2015,66323,PETROL,MANUAL,0,0,1586,88,BLUE
PEUGEOT,CZ,SEDAN,6393,2013,66325,PETROL,MANUAL,0,0,1199,53,WHITE
DACIA,CZ,HATCHBACK,6831,2016,66630,PETROL,MANUAL,0,0,1149,54,WHITE
DACIA,CZ,OFF_ROAD,9240,2013,66713,PETROL,MANUAL,0,0,1598,77,BLACK
PEUGEOT,CZ,COMBI,12062,2014,66800,PETROL,MANUAL,0,0,1199,96,RED
PEUGEOT,CZ,COMBI,10454,2014,66800,PETROL,MANUAL,0,0,1199,96,RED
MITSUBISHI,CZ,SUV,10856,2012,66900,PETROL,MANUAL,0,0,1590,86,BLUE
MITSUBISHI,CZ,SUV,10253,2012,66900,PETROL,MANUAL,0,0,1590,86,BLUE
OPEL,CZ,OFF_ROAD,3815,2010,66946,PETROL,MANUAL,0,0,996,48,SILVER
OPEL,CZ,HATCHBACK,6831,2014,66962,PETROL,MANUAL,0,0,1398,64,BLACK
VOLKSWAGEN,CZ,HATCHBACK,8403,2015,67000,PETROL,MANUAL,0,0,999,44,GREY
VOLKSWAGEN,CZ,NOT_SPECIFIED,12862,2016,67000,PETROL,MANUAL,0,0,1197,63,WHITE
FIAT,CZ,SEDAN,9650,2016,67000,PETROL,MANUAL,0,0,1368,70,GREY
FIAT,CZ,SEDAN,8644,2016,67000,PETROL,MANUAL,0,0,1368,70,GREY
NISSAN,CZ,OFF_ROAD,4016,2007,67331,PETROL,MANUAL,0,0,1386,65,BLACK
MITSUBISHI,CZ,HATCHBACK,3980,2013,67345,PETROL,MANUAL,0,0,1124,55,BLACK
HYUNDAI,CZ,OFF_ROAD,7635,2012,67600,PETROL,MANUAL,0,0,1396,66,BLACK
TOYOTA,CZ,COMBI,16043,2018,67600,PETROL,MANUAL,0,0,1598,97,BLUE
TOYOTA,CZ,COMBI,14435,2018,67600,PETROL,MANUAL,0,0,1598,97,BLUE
PORSCHE,CZ,COUPE,54165,2001,67697,PETROL,MANUAL,0,0,3600,309,GREY
SKODA,CZ,HATCHBACK,9529,2018,67709,PETROL,MANUAL,0,0,999,81,BLUE
RENAULT,CZ,HATCHBACK,2975,2011,67838,PETROL,MANUAL,0,0,1198,55,BLACK
FORD,CZ,UTILITY_VEHICLE,9449,2017,67900,PETROL,MANUAL,0,0,999,74,WHITE
SUZUKI,CZ,HATCHBACK,5589,2010,68000,PETROL,MANUAL,0,0,1586,92,BLACK
VOLKSWAGEN,CZ,OFF_ROAD,13264,2012,68000,PETROL,MANUAL,0,0,1390,118,SILVER
NISSAN,CZ,OFF_ROAD,9248,2012,68000,PETROL,MANUAL,0,0,1598,86,RED
OPEL,SK,HATCHBACK,8500,2012,68000,PETROL,MANUAL,0,0,1600,168,GREEN
HYUNDAI,CZ,HATCHBACK,7438,2014,68000,PETROL,MANUAL,0,0,1248,62,BLUE
HYUNDAI,CZ,HATCHBACK,6634,2014,68000,PETROL,MANUAL,0,0,1248,62,BLUE
MAZDA,CZ,HATCHBACK,14471,2014,68000,PETROL,MANUAL,0,0,1998,121,BLUE
CITROEN,CZ,MPV,2412,2006,68100,PETROL,MANUAL,0,0,1587,80,GREY
CITROEN,CZ,MPV,2211,2006,68100,PETROL,MANUAL,0,0,1587,80,GREY_METALLIC
SUZUKI,CZ,HATCHBACK,8443,2015,68100,PETROL,MANUAL,0,0,1242,69,GREY
MERCEDES_BENZ,CZ,OFF_ROAD,16839,2015,68100,PETROL,MANUAL,0,0,1595,90,BLACK
SKODA,CZ,SEDAN,16083,2017,68100,PETROL,MANUAL,0,0,999,85,BLACK
SKODA,CZ,SEDAN,14475,2017,68100,PETROL,MANUAL,0,0,999,85,BLACK
HYUNDAI,CZ,COMBI,10962,2018,68298,PETROL,MANUAL,0,0,998,88,BLACK
SKODA,CZ,HATCHBACK,12460,2018,68314,PETROL,MANUAL,0,0,999,81,BLUE
